seed,car,arrival_hour,dwell_h,kwh
4547,63,8,14.0,9.725795583311061
4547,63,7,14.0,1.9995415165772785
4547,63,6,5.0,2.711551401096638
4547,63,17,5.0,2.34286014938898
4547,63,8,3.0,9.88157267663268
4547,64,7,10.0,28.8541034869331
4547,64,7,13.0,3.2563823883831717
4547,64,8,9.0,4.545976634219917
4547,64,14,11.0,13.143863072477805
4547,64,7,2.0,14.14030469959911
4547,64,10,4.0,28.040818086968528
4547,65,6,14.0,6.712705559103725
4547,65,12,4.0,12.240684822780482
4547,65,12,2.0,4.4732449168505894
4547,65,9,5.0,11.934197407752153
4547,65,9,5.0,8.325141358112086
4547,66,11,6.0,11.387100847129092
4547,66,7,2.0,47.25893482902031
4547,66,7,4.0,5.664914534625985
4547,66,9,2.0,7.004739629120438
4547,66,14,6.0,6.732303063827589
4547,67,10,5.0,8.644379363103102
4547,67,6,4.0,6.165260423095351
4547,67,14,7.0,0.908743026501617
4547,67,6,8.0,5.102228744479737
4547,67,16,1.0,28.776579049987667
4547,67,12,3.0,8.573031078370782
4547,68,10,3.0,12.447535280008136
4547,68,6,13.0,0.9506072758897466
4547,68,6,14.0,37.82248938729823
4547,68,19,3.0,8.067359896449032
4547,68,8,2.0,0.8759217508788235
4547,69,16,2.0,14.837749245934946
4547,69,8,2.0,10.342082114343306
4547,69,6,3.0,24.364396031566216
4547,69,10,12.0,36.43921191958569
4547,69,12,5.0,26.44269386212146
4547,70,12,14.0,3.6981639705260383
4547,70,11,2.0,5.93364339271717
4547,70,9,11.0,43.82984767714992
4547,70,6,12.0,4.46776947679487
4547,70,7,5.0,37.62175014170151
4547,70,7,3.0,4.77158670075984
4547,71,5,10.0,15.177453640743298
4547,71,14,1.0,7.678070116971401
4547,71,7,5.0,11.702880143008606
4547,71,21,6.0,6.771172672364058
4547,71,7,13.0,11.04137580957676
4547,71,6,1.0,4.580141390985252
4547,72,7,2.0,16.232066005318554
4547,72,6,4.0,3.336011319451313
4547,72,9,6.0,27.127520242135212
4547,72,6,5.0,14.352862556203322
4547,72,6,9.0,16.066586715038436
4547,73,5,1.0,34.045536259497496
4547,73,12,7.0,8.125685170362088
4547,73,11,3.0,1.5494426701460153
4547,73,8,14.0,36.74011548703465
4547,73,9,5.0,3.072225335299542
4547,74,12,4.0,25.82754503641069
4547,74,7,14.0,33.76442285806759
4547,74,9,5.0,4.483082355584338
4547,74,20,8.0,3.6500023416916436
4547,74,19,14.0,5.662342826966086
4547,74,6,8.0,1.786366144786441
4547,75,6,3.0,4.633571245870922
4547,75,6,14.0,16.019926372973387
4547,75,7,4.0,2.910717773663304
4547,75,8,1.0,4.813123887602945
4547,75,5,6.0,3.523172895904379
4547,76,5,3.0,31.359452524522354
4547,76,9,9.0,2.827372789590755
4547,76,16,9.0,16.161850432773367
4547,76,8,12.0,2.675360948034803
4547,76,21,9.0,26.674800589255085
4547,76,8,2.0,13.398593486462923
4547,77,17,3.0,4.266842259684271
4547,77,16,6.0,1.4663193264996317
4547,77,12,2.0,1.0796951119969007
4547,77,10,4.0,5.304302512456757
4547,77,7,11.0,5.562544699802783
4547,77,6,9.0,10.96132359969461
4547,78,7,4.0,19.412799736053948
4547,78,12,8.0,12.124597325077561
4547,78,7,2.0,14.573191645340327
4547,78,9,9.0,22.003055627676886
4547,78,11,6.0,17.52382123534142
4547,79,16,3.0,1.6193834766779989
4547,79,8,5.0,13.35377908816389
4547,79,5,7.0,11.105940320076414
4547,79,10,3.0,13.680721866261853
4547,79,16,3.0,2.556721742564446
4548,0,7,4.0,6.1608161989738806
4548,0,11,4.0,4.514179687349342
4548,0,8,3.0,3.211388925868705
4548,0,7,2.0,2.1717831712071463
4548,0,5,5.0,6.286649381438977
4548,1,7,4.0,25.73257634705088
4548,1,10,3.0,21.171358141383156
4548,1,8,8.0,7.2386143099729825
4548,1,6,3.0,2.9139504218605867
4548,1,16,8.0,4.117934375964299
4548,1,18,14.0,42.66568495094826
4548,2,6,14.0,10.320966098801977
4548,2,9,7.0,6.588124860348192
4548,2,16,2.0,19.33949480124909
4548,2,6,5.0,13.293435508761446
4548,2,17,6.0,8.947969400496774
4548,3,4,14.0,6.3629141934306075
4548,3,6,10.0,13.112101955823803
4548,3,16,9.0,23.96005681059503
4548,3,9,4.0,4.857332392608297
4548,3,8,12.0,19.018659181109886
4548,4,7,14.0,6.1519873909362905
4548,4,6,2.0,12.712472978446256
4548,4,11,4.0,9.84658579107706
4548,4,9,6.0,14.231592890076815
4548,4,17,3.0,19.4187418905829
4548,5,8,5.0,1.1618038075444164
4548,5,8,7.0,4.892499102093781
4548,5,7,3.0,6.514113952093067
4548,5,16,14.0,6.292064087245311
4548,5,10,3.0,1.1551130570827397
4548,5,6,7.0,14.483520433826406
4548,6,10,7.0,41.00946131453707
4548,6,7,5.0,4.479891991801704
4548,6,14,3.0,4.098021279589348
4548,6,19,18.0,19.95629191096836
4548,7,10,2.0,3.0442498954816593
4548,7,6,5.0,10.248976423942546
4548,7,7,1.0,3.1294581147360123
4548,7,11,8.0,10.54355609825441
4548,7,11,13.0,4.471535231210785
4548,8,16,5.0,15.713023993587331
4548,8,7,7.0,7.430536407264231
4548,8,7,8.0,1.6236532778123538
4548,8,13,8.0,22.339428057749622
4548,8,9,3.0,12.150731034052356
4548,9,13,4.0,12.58506612838257
4548,9,11,14.0,23.967652229605527
4548,9,7,12.0,21.211869062375772
4548,9,10,14.0,37.41964752778752
4548,9,6,7.0,14.417040656337939
4548,9,7,8.0,7.832842704798534
4548,10,6,1.0,9.970514479214616
4548,10,12,8.0,5.13659954655338
4548,10,7,5.0,19.275395350208946
4548,10,6,14.0,21.71351098671761
4548,10,7,14.0,26.2281667736245
4548,10,7,11.0,4.890190651213527
4548,11,6,10.0,2.2629530818420323
4548,11,15,2.0,12.187734351992454
4548,11,8,1.0,12.533847763000464
4548,11,7,9.0,18.945484184292816
4548,11,13,12.0,38.834542945769066
4548,12,8,3.0,14.033433558703488
4548,12,5,2.0,4.178174555622442
4548,12,7,2.0,20.922325817668867
4548,12,9,3.0,1.434686970808967
4548,12,6,1.0,1.3295644718066777
4548,12,19,9.0,4.28732411444227
4548,12,6,5.0,18.90290761164557
4548,13,10,3.0,28.934124119755282
4548,13,7,5.0,1.706908312149061
4548,13,17,3.0,10.75993023267513
4548,13,15,7.0,3.4164960487440794
4548,13,11,4.0,33.020852589277176
4548,13,12,9.0,4.534673343241888
4548,14,6,2.0,4.46624340384425
4548,14,8,11.0,15.21739276397435
4548,14,8,10.0,2.388630186604008
4548,14,7,2.0,9.686351393968492
4548,14,7,8.0,3.0640771505558004
4548,14,9,5.0,15.754843162129951
4548,15,10,2.0,5.032462046537687
4548,15,7,8.0,2.6291113709334093
4548,15,12,11.0,6.381340639045346
4548,15,9,4.0,11.169127327861126
4548,15,5,1.0,1.274022362061192
4548,16,11,4.0,12.238252446127364
4548,16,13,3.0,2.539143901365378
4548,16,7,7.0,14.67012309433371
4548,16,2,3.0,4.8917233267582
4548,16,14,7.0,36.08592010750371
4548,17,6,4.0,3.8315262920898276
4548,17,10,12.0,2.4784306692045632
4548,17,8,2.0,3.461613863854728
4548,17,16,9.0,4.005533042083441
4548,17,6,4.0,4.771217810129013
4548,18,12,6.0,3.992458028752032
4548,18,20,3.0,12.447044387723365
4548,18,14,3.0,12.51351749138336
4548,18,8,9.0,2.558233309046309
4548,18,14,8.0,14.92290250545073
4548,19,13,7.0,4.813081471165229
4548,19,6,4.0,7.251055266296207
4548,19,9,2.0,4.164099290403447
4548,19,16,14.0,7.515432062872594
4548,19,12,8.0,44.075353686019064
4548,20,6,3.0,7.106926437743596
4548,20,8,4.0,7.050205294030934
4548,20,15,3.0,8.646724285836234
4548,20,6,9.0,6.439262173213635
4548,20,6,2.0,2.182582483866675
4548,21,21,9.0,4.205011057980214
4548,21,7,2.0,3.4465842382020093
4548,21,13,10.0,9.843829663743348
4548,21,7,12.0,19.106710934234023
4548,21,8,10.0,34.78042928693357
4548,21,14,4.0,5.762536105100596
4548,22,18,2.0,12.928229917949846
4548,22,5,7.0,3.174701542463142
4548,22,5,14.0,7.530348791916039
4548,22,10,4.0,13.918395723147013
4548,22,15,8.0,5.365428991684169
4548,22,8,8.0,11.366196493653364
4548,23,5,9.0,10.958183062531809
4548,23,15,6.0,47.80087296997862
4548,23,9,5.0,2.067398111895855
4548,23,7,2.0,34.941576009606315
4548,23,6,14.0,20.56724933073767
4548,24,7,1.0,11.325551369978822
4548,24,6,12.0,1.509310461184406
4548,24,21,26.0,22.895752657930817
4548,24,22,3.0,9.817853144445035
4548,25,7,7.0,14.497002678324847
4548,25,7,14.0,2.9806803085631364
4548,25,6,3.0,7.229296887196846
4548,25,16,5.0,34.2671176844485
4548,25,14,3.0,9.694695971369239
4548,26,8,4.0,9.914709828444295
4548,26,11,14.0,3.2974588961975586
4548,26,10,2.0,11.311231109745208
4548,26,9,5.0,38.53939232133214
4548,26,7,6.0,13.707567223377618
4548,27,17,5.0,3.323116874457373
4548,27,13,3.0,3.0731328145118484
4548,27,6,14.0,22.829279504603154
4548,27,21,6.0,4.386160172569133
4548,27,8,4.0,3.4333460968757077
4548,28,16,4.0,8.914234050783385
4548,28,13,9.0,6.141465972065257
4548,28,11,2.0,19.977668197805514
4548,28,8,3.0,3.582337820199865
4548,28,6,4.0,15.690087599564947
4548,29,13,3.0,16.92427561057138
4548,29,9,11.0,30.288488202510177
4548,29,6,9.0,8.344704914943721
4548,29,7,4.0,12.18428042481281
4548,29,16,8.0,9.978685800240033
4548,30,11,3.0,5.723257124471777
4548,30,7,13.0,4.732432907250967
4548,30,7,5.0,11.755886062684265
4548,30,11,14.0,6.836656641605794
4548,30,9,9.0,35.00001577903737
4548,31,7,2.0,8.070688790519934
4548,31,8,6.0,9.249890998558806
4548,31,9,5.0,8.792268217218394
4548,31,6,3.0,2.293301511080921
4548,31,18,7.0,4.108814383777756
4548,32,16,5.0,9.255614135680478
4548,32,8,4.0,8.356481408054352
4548,32,7,11.0,12.721132667334322
4548,32,7,14.0,22.18447204002937
4548,32,8,5.0,3.252399856799254
4548,32,9,6.0,11.518017833469642
4548,32,13,8.0,5.0822294951118625
4548,33,7,2.0,2.1879742301140053
4548,33,8,4.0,13.775867863316654
4548,33,5,4.0,22.148876755355207
4548,33,7,6.0,9.323753613445584
4548,33,9,8.0,3.2039127215709757
4548,33,8,9.0,7.925411744880957
4548,34,16,6.0,11.298614846438443
4548,34,8,5.0,1.8571795510821574
4548,34,9,3.0,21.70903924292071
4548,34,13,14.0,24.01888302718222
4548,34,6,13.0,2.4113366099608267
4548,34,5,7.0,3.6097060403316004
4548,35,12,14.0,6.798561625432114
4548,35,7,7.0,13.646007924880417
4548,35,9,8.0,1.1801597367984955
4548,35,7,1.0,5.716968681823761
4548,35,12,13.0,6.388854000826155
4548,35,21,1.0,1.2382973945056222
4548,36,7,1.0,15.907919235490505
4548,36,6,3.0,9.074385365538298
4548,36,6,4.0,6.56004057616232
4548,36,11,4.0,1.6316429836250699
4548,36,12,9.0,4.9146596182681925
4548,36,7,6.0,33.51528643277185
4548,37,12,10.0,11.836876987784148
4548,37,7,9.0,1.410054607644388
4548,37,9,10.0,6.684028453841911
4548,37,19,3.0,1.580116050371692
4548,37,7,3.0,4.278184893138358
4548,38,6,5.0,2.229885546122408
4548,38,9,6.0,31.80748804971637
4548,38,11,4.0,3.207243826259631
4548,38,6,14.0,1.8980784058887623
4548,38,11,2.0,8.032396999521174
4548,38,12,12.0,39.850931414148874
4548,39,6,12.0,7.380558306537435
4548,39,20,4.0,3.4983086391647675
4548,39,16,6.0,13.480759985389698
4548,39,8,2.0,5.119476152266923
4548,39,13,14.0,10.210280534373124
4548,40,7,10.0,18.034994731189244
4548,40,11,4.0,7.8224684592054095
4548,40,7,14.0,7.642630812997121
4548,40,7,14.0,5.355301151818062
4548,40,8,3.0,5.299789594181851
4548,41,16,2.0,5.4556678140737676
4548,41,16,14.0,38.51950604760254
4548,41,8,9.0,12.656746480942125
4548,41,10,14.0,4.417769005689545
4548,41,19,7.0,5.022072787946984
4548,41,20,4.0,4.540724907810896
4548,41,7,7.0,1.254920094110862
4548,42,6,8.0,29.48560787862674
4548,42,6,7.0,8.226551153878773
4548,42,6,3.0,1.5898142909093944
4548,42,8,3.0,47.71863267321623
4548,42,7,10.0,39.95897689392576
4548,42,14,6.0,18.134300304295266
4548,42,8,4.0,12.105841700789856
4548,43,20,10.0,6.061362219303532
4548,43,12,12.0,25.243809021896688
4548,43,6,2.0,3.112312173233417
4548,43,9,4.0,4.891852287739547
4548,43,12,14.0,34.05024854336249
4548,43,17,4.0,2.3940823184338145
4548,44,7,2.0,4.0544151578832315
4548,44,11,3.0,8.277642434912309
4548,44,7,14.0,11.349124957605639
4548,44,7,9.0,12.724123092725701
4548,44,12,12.0,6.300397434410522
4548,44,16,8.0,3.8748313136914203
4548,45,6,9.0,7.690469513475971
4548,45,13,2.0,11.24087507358085
4548,45,8,12.0,17.064996553930587
4548,45,17,4.0,6.464610940693306
4548,45,7,8.0,2.8558888201812755
4548,46,11,4.0,1.9181296739744125
4548,46,12,4.0,11.297301323600774
4548,46,9,8.0,7.063554535154402
4548,46,16,9.0,35.10810787047261
4548,46,9,3.0,32.58371178947739
4548,46,10,8.0,13.163984156559664
4548,47,14,13.0,11.518029915545263
4548,47,13,14.0,11.09762307375103
4548,47,8,4.0,10.80603614427482
4548,47,9,14.0,8.857475256020525
4548,47,8,7.0,3.083468736752415
4548,48,15,8.0,2.0041294293826044
4548,48,7,2.0,33.14367435078546
4548,48,7,3.0,4.885129410482357
4548,48,6,5.0,4.545799481810918
4548,48,7,2.0,1.9728747153559458
4548,48,6,2.0,3.4234652873940226
4548,49,6,10.0,13.879959781971078
4548,49,13,5.0,31.59527955283005
4548,49,17,6.0,12.626632178883618
4548,49,6,5.0,2.531862099670064
4548,49,16,2.0,15.631191548587445
4548,50,6,1.0,4.025424488257368
4548,50,17,3.0,26.88544016722302
4548,50,7,7.0,6.922127516178352
4548,50,5,3.0,2.1405169733763896
4548,50,8,5.0,10.70699650925739
4548,51,8,10.0,39.06023743137274
4548,51,8,7.0,34.99912314288434
4548,51,6,5.0,11.797604728516657
4548,51,7,8.0,9.676643588274015
4548,51,5,7.0,8.624540926945285
4548,51,12,9.0,2.4305485005490097
4548,52,6,7.0,26.090121858902435
4548,52,7,1.0,10.207981094735771
4548,52,8,4.0,1.2758382639073425
4548,52,8,5.0,40.76318232477302
4548,52,11,4.0,22.77123787036407
4548,53,5,14.0,2.722833912512445
4548,53,8,7.0,9.805685228987238
4548,53,7,14.0,5.25130275176931
4548,53,5,5.0,19.932356317030507
4548,53,20,6.0,4.2046044515761904
4548,53,15,2.0,7.132813234782253
4548,54,10,5.0,32.34101210470141
4548,54,6,3.0,5.756980026061338
4548,54,15,9.0,4.6201717949376295
4548,54,7,5.0,3.824390551782311
4548,54,11,2.0,6.282374249123682
4548,55,7,6.0,11.555184205630677
4548,55,7,2.0,2.490603612173719
4548,55,11,7.0,3.1703096872424443
4548,55,7,5.0,5.1327842546500495
4548,55,15,14.0,21.639722130618686
4548,55,9,6.0,3.4376678962159097
4548,56,8,9.0,16.24399403645314
4548,56,6,6.0,5.011233497409629
4548,56,16,14.0,3.329608627945572
4548,56,7,3.0,3.568867370122107
4548,56,6,3.0,15.018022652488959
4548,57,6,4.0,8.585089974293952
4548,57,15,3.0,2.3090865601891455
4548,57,6,3.0,7.94648117523358
4548,57,17,3.0,12.390526096068324
4548,57,6,13.0,3.32389035565152
4548,58,8,5.0,2.122028560293485
4548,58,8,3.0,5.336823853038037
4548,58,8,7.0,11.031117102610988
4548,58,6,2.0,3.554941381773555
4548,58,13,14.0,34.63308615616474
4548,59,9,11.0,43.489541089907405
4548,59,19,6.0,6.902327401645338
4548,59,11,11.0,19.529459779936044
4548,59,6,11.0,1.8134055637461701
4548,59,5,5.0,4.530691071727366
4548,59,6,4.0,14.508032011217662
4548,60,7,5.0,9.787134435200304
4548,60,5,13.0,2.17628710718713
4548,60,16,2.0,7.465499442477924
4548,60,6,5.0,8.584753442519203
4548,60,6,5.0,10.761999473788613
4548,61,8,6.0,8.288822901505753
4548,61,12,5.0,4.024949352382877
4548,61,9,3.0,2.570870417236741
4548,61,8,7.0,1.0661285275321652
4548,61,13,5.0,11.616323568142148
4548,62,4,14.0,24.300351330681625
4548,62,6,3.0,7.537306420585387
4548,62,10,5.0,8.95426739093234
4548,62,6,3.0,1.350218195134458
4548,62,10,6.0,9.47902083305992
4548,63,8,14.0,6.280531577633545
4548,63,7,1.0,16.21121579588127
4548,63,16,6.0,1.9586912580900069
4548,63,7,10.0,6.358470203328622
4548,63,8,2.0,3.9405585981373474
4548,63,6,5.0,3.508610154118925
4548,64,4,6.0,8.068086016507538
4548,64,13,8.0,3.4011604800600863
4548,64,15,10.0,39.32088567351732
4548,64,9,3.0,22.089681385353835
4548,64,9,9.0,36.26190523157314
4548,65,6,5.0,16.972524155139972
4548,65,11,4.0,14.163028317397956
4548,65,8,12.0,3.349400565858384
4548,65,6,7.0,1.5946313849366303
4548,65,7,6.0,44.169959429507024
4548,66,9,9.0,7.208433978878922
4548,66,6,14.0,26.59192429147057
4548,66,7,14.0,11.83087589591694
4548,66,15,7.0,5.39839167379037
4548,66,6,11.0,6.3220664231034585
4548,67,16,14.0,8.745125788087151
4548,67,7,2.0,5.14839023562614
4548,67,5,4.0,6.410040375130466
4548,67,6,3.0,9.890853259487288
4548,67,9,5.0,7.943946054969775
4548,68,18,8.0,12.082558714600804
4548,68,10,3.0,12.823634463653315
4548,68,15,8.0,1.4385929061963802
4548,68,11,7.0,8.439406214408574
4548,68,12,8.0,4.759105966648073
4548,69,9,2.0,3.1066304168004972
4548,69,12,3.0,1.0289575823315562
4548,69,15,4.0,14.716207318181878
4548,69,7,4.0,6.398023145733963
4548,69,7,14.0,22.875131638455077
4548,70,10,14.0,1.0504543581570398
4548,70,8,13.0,3.515573748926185
4548,70,10,4.0,4.497026142243107
4548,70,6,7.0,21.210510621208854
4548,70,19,3.0,7.1150414780717615
4548,71,9,7.0,11.887075945864629
4548,71,8,14.0,5.720273376947793
4548,71,9,2.0,6.21958687345139
4548,71,9,7.0,41.0229396206336
4548,71,6,9.0,3.4843005370884677
4548,72,7,9.0,4.183079329437873
4548,72,7,12.0,16.495331647253465
4548,72,7,14.0,11.404529784677713
4548,72,16,14.0,1.4671222970489621
4548,72,16,8.0,21.99479132395108
4548,73,7,14.0,0.9504707357702591
4548,73,9,10.0,7.2590248532046555
4548,73,6,8.0,5.603911719481703
4548,73,10,14.0,1.0103583079786695
4548,73,6,8.0,38.42004954255799
4548,73,14,3.0,34.945750503257
4548,74,7,4.0,4.920555563363158
4548,74,13,5.0,9.846521801223586
4548,74,6,9.0,6.388325841309566
4548,74,13,7.0,11.57276257521123
4548,74,8,3.0,3.8418682274992277
4548,75,10,3.0,19.200209204909385
4548,75,6,4.0,7.032274047326815
4548,75,8,5.0,27.487039938776196
4548,75,15,2.0,2.980011980428857
4548,75,5,4.0,3.6746399145002204
4548,76,6,8.0,4.337669775021253
4548,76,7,10.0,12.625717976727714
4548,76,9,3.0,10.882114335096789
4548,76,6,13.0,16.063332627798914
4548,76,13,5.0,2.3111306652839896
4548,76,6,2.0,2.2638368134452027
4548,76,6,4.0,6.588868226537596
4548,77,6,14.0,1.0735878186636585
4548,77,7,14.0,10.150231880416564
4548,77,7,1.0,1.8691411756105591
4548,77,8,2.0,4.756513069249699
4548,77,6,11.0,2.927623610497874
4548,78,5,5.0,39.46722978115926
4548,78,12,2.0,0.867336555211173
4548,78,6,2.0,12.463393707409884
4548,78,7,4.0,5.364801782400131
4548,78,6,6.0,2.705076032898305
4548,79,7,4.0,16.16327620705759
4548,79,10,6.0,15.388906490776108
4548,79,13,14.0,10.91384793344253
4548,79,11,14.0,4.282248299002595
4548,79,8,4.0,17.034889965635102
